id	text	location	time_zone	date
417972462043660290	My New years resolution is not to make one it only ends in disappointment :))	UK	London	Tue Dec 31 10:56:15 +0000 2013
417972485859311616	@magoo_cmh ah that's my new years resolution out the window then, decided to go off soup :)	Donegal, Ireland	Dublin	Tue Dec 31 10:56:20 +0000 2013
417972506033938432	My only New Years resolution is to have another house party in 2014	Godric's Hollow	London	Tue Dec 31 10:56:25 +0000 2013
417972542214008832	I'd say my New Years resolution would be to get stacked but I already am	Gateshead	Casablanca	Tue Dec 31 10:56:34 +0000 2013
417972553211478016	No point making a new years resolution I never stick to them	Wales	London	Tue Dec 31 10:56:36 +0000 2013
417972573142794240	My new years resolution? I'll probably keep it at 1280x1024 like always. Thanks for asking!	South Africa	Pretoria	Tue Dec 31 10:56:41 +0000 2013
417972578075295744	I'm not making a New Years resolution, but a promise to myself to be a healthier, happier person in 2014!	Halifax	London	Tue Dec 31 10:56:42 +0000 2013
417972586782269440	My resolution for New Years is NIGGA WE MADE IT.		Eastern Time (US & Canada)	Tue Dec 31 10:56:44 +0000 2013
417972593950732288	My New Years resolution is to be a good person, I'm nastyyyy	Slough/Surrey/London	Casablanca	Tue Dec 31 10:56:46 +0000 2013
417972607888404480	my new years resolution is to meet those dirty dicks	lukes dick	Baghdad	Tue Dec 31 10:56:49 +0000 2013
417972610807259137	why have a new years' resolution every end of a fcking year when you actually can change yourself everyday. ugh people ugh	sun	Quito	Tue Dec 31 10:56:50 +0000 2013
417972612757610498	New Years resolution: work out more, eat better, go to a WWA concert, meet 5/5, touch the dimple	oh and im writing a storyyyy	Pacific Time (US & Canada)	Tue Dec 31 10:56:51 +0000 2013
417972613915635713	My New Years resolution is to stop hanging around with people who keep asking me about my New Years resolutions. 👋	West Sussex	Casablanca	Tue Dec 31 10:56:51 +0000 2013
417972645372502016	2014 New Years Resolution: Be a little less awkward 😳😁	864.803	Quito	Tue Dec 31 10:56:58 +0000 2013
417972652448305153	Wonderful2014 ang new years resolution ko ay 1080 x 1000	MNL,  Philippines	Alaska	Tue Dec 31 10:57:00 +0000 2013
417972658798465025	my new years resolution is to work out my stupid brain	australia	Brisbane	Tue Dec 31 10:57:02 +0000 2013
417972695632846848	@sgoo_nz new years resolution for 2014: actually roll ZSK	Auckland, New Zealand	Wellington	Tue Dec 31 10:57:10 +0000 2013
417972697658703872	My new years resolution is to never give up. And go to the gym twice a day hahahah.	here, there, everywhere.	Central Time (US & Canada)	Tue Dec 31 10:57:11 +0000 2013
417972733771673600	"“@Bad_Boy_Troy: My name might as well be ""New Years Resolution"" because no one is gonna do me...” 😂😂😂😂 TROY I CANT STOP LAUGHING"	Mojave Desert	Arizona	Tue Dec 31 10:57:19 +0000 2013
417972734329880576	"My new years resolution is to gain weight

That's all"	The world inside a barrel.	Baghdad	Tue Dec 31 10:57:20 +0000 2013
417972739228831744	A New Years Resolution of mine is to go ice skating in a onesie. This is happening tomorrow. I don't know what to think... !!!!		Hawaii	Tue Dec 31 10:57:21 +0000 2013
417972770598060032	It's so tough to think of a New Years resolution when you're this perfect.	Sheffield	London	Tue Dec 31 10:57:28 +0000 2013
417972781616087040	I figured out my new years resolution an it is to just live and be healthy :)	Luke's Bedroom, New Zealand	Nuku'alofa	Tue Dec 31 10:57:31 +0000 2013
417972783550050307	The New Years resolution is an odd concept. Much better to always be doing what you love and trying to be better. #NYE #resolutions	London, UK	London	Tue Dec 31 10:57:31 +0000 2013
417972790818795520	For my New Years resolution, I am going to work on my timing. Happy Easter, by the way!	Cork	Dublin	Tue Dec 31 10:57:33 +0000 2013
417972795885518848	"TAN MAKE NEW YEARS RESOLUTION!

LEAD CARDIFF DRAGONS TO WORLD CUP VICTOWY IN BWAZIL. IF NOT, MANAGER SACK!"		Amsterdam	Tue Dec 31 10:57:34 +0000 2013
417972800037847040	Here's a New Years resolution for everyone. Be the best you can be. Which means be better because no ones perfect.	Baghdad	Hawaii	Tue Dec 31 10:57:35 +0000 2013
