id	text	location	time_zone	date
418238310658891776	My new years resolution= To stop loving bad bitches, that's my fuckin problem		Atlantic Time (Canada)	Wed Jan 01 04:32:38 +0000 2014
418238311057338368	My New Years resolution is to gain weight ✔️		Eastern Time (US & Canada)	Wed Jan 01 04:32:38 +0000 2014
418238311761588224	my mom said my new years resolution is to give up Chick Fil - A. Sorry im just gonna be upfront im not gonna promise that		Eastern Time (US & Canada)	Wed Jan 01 04:32:38 +0000 2014
418238313548353536	My New Years Resolution= Fuck Bitches. Get Stitches. Get Money. Find Kony.	San Antonio, Tx	Eastern Time (US & Canada)	Wed Jan 01 04:32:39 +0000 2014
418238313951019008	"New years resolution, ""eat less"""	Los Angeles		Wed Jan 01 04:32:39 +0000 2014
418238317411700736	I got my New Years resolution.	Da ⭕ ON MY TIPPY TOES !	Pacific Time (US & Canada)	Wed Jan 01 04:32:40 +0000 2014
418238319269396481	“@Twitchy_Kid: New Years resolution is to get fat who's with me”🙋		Eastern Time (US & Canada)	Wed Jan 01 04:32:40 +0000 2014
418238322398724096	"“@kvylyn: new years resolution:
own a dragon
fuck shit up”"			Wed Jan 01 04:32:41 +0000 2014
418238322260320256	Never know what my New Years Resolution are.	Danbury, Connecticut	Quito	Wed Jan 01 04:32:41 +0000 2014
418238325250478080	new years resolution: If @jakemiller does another tour i will go to more than 1 tourdate since i missed the last 1	La La Land	Eastern Time (US & Canada)	Wed Jan 01 04:32:41 +0000 2014
418238324067680256	FOR THE PAST THREE YEARS MY NEW YEARS RESOLUTION WAS TO GET 1/5... I LIVE A SAD LIFE	TBCI larry- 5SoS- 1D	Indiana (East)	Wed Jan 01 04:32:41 +0000 2014
418238326135455744	My New Years resolution is to kill any and every Larry shippers I come across.		Arizona	Wed Jan 01 04:32:42 +0000 2014
418238328161718272	“@caroob79: My new years resolution is to not be a Shit head like @emily22sg” @caroob79 ***			Wed Jan 01 04:32:42 +0000 2014
418238334184353792	"New years resolution? 1080p HD.
/plak/"	Indonesia	Jakarta	Wed Jan 01 04:32:44 +0000 2014
418238337862733824	I honestly couldnt give a shitt about your new years resolution. Y'all gonnna be doing the same shit next week			Wed Jan 01 04:32:44 +0000 2014
418238338043478016	If this #TAMUvsDUKE  game doesn't hurry up and finish soon it's gonna ruin my last years resolution of being asleep for this years new years			Wed Jan 01 04:32:44 +0000 2014
418238338458324992	I don't think I've ever had a New Years resolution.	WhereIwannabe Texas!	Mountain Time (US & Canada)	Wed Jan 01 04:32:45 +0000 2014
418238341696716800	I think I'll actually make a New Years resolution this year and put actual things I want to accomplish.	NYC	Pacific Time (US & Canada)	Wed Jan 01 04:32:45 +0000 2014
418238346813378560	don't burn yourself out trying to think of a New Years resolution because surely you won't accomplish it ☺️	florida	Atlantic Time (Canada)	Wed Jan 01 04:32:47 +0000 2014
418238347731935232	Fuck a new years resolution get money			Wed Jan 01 04:32:47 +0000 2014
418238350194003968	New Years resolution is just to be happy. Nothing more.	Corpus Christi, Texas☀️	Eastern Time (US & Canada)	Wed Jan 01 04:32:47 +0000 2014
418238351066415104	My New Years Resolution is to be with @bernardokath and @milesocampo :) pls	Paris, France	Paris	Wed Jan 01 04:32:48 +0000 2014
418238352052064256	My New Years resolution is to get stronger in da body and in da mind 😏💪		Pacific Time (US & Canada)	Wed Jan 01 04:32:48 +0000 2014
418238352349884416	I think my only New Years resolution is praying on time. My brothers are starting to look at me like I'm not Muslim.👳👌			Wed Jan 01 04:32:48 +0000 2014
418238352513851392	My New Years resolution is to have more fun. 18 yrs.. gotta have more fun. But I'm gonna be smart about it :)	Alabama	Eastern Time (US & Canada)	Wed Jan 01 04:32:48 +0000 2014
418238354279649280	"Well I guess my 2013 new years resolution of being 6'7"" failed."		Quito	Wed Jan 01 04:32:48 +0000 2014
418238354560667648	@TheGamingLemon well, no one has said it yet, so i may as well, my new years resolution is 144p :P	Glasgow, Scotland	Edinburgh	Wed Jan 01 04:32:48 +0000 2014
418238355462041600	my new year’s resolution is to eat a chip at 11:59pm and not finish it until 12:01am so i can tell people that i chewed a chip for 2 years		Eastern Time (US & Canada)	Wed Jan 01 04:32:49 +0000 2014
418238355772805120	#Isles fulfilling New Years resolution a little early - be on the winning side of these meltdowns #beLIeve			Wed Jan 01 04:32:49 +0000 2014
418238360205807616	Pretty excited about my New Years Resolution 😁💜🎉		Mountain Time (US & Canada)	Wed Jan 01 04:32:50 +0000 2014
418238359979720704	My parents asked me what my new years resolution is, and i said to actually complete my 2013 new years resolution			Wed Jan 01 04:32:50 +0000 2014
418238361388601344	Lmao I know what my New Years resolution is	Smoking Loud with Demetria		Wed Jan 01 04:32:50 +0000 2014
418238362089431040	@MasterKiller95: My new years resolution is to lose weight. Haha just kidding. HAPPY NEW YEARS EVERYBODY! #CNNNYE #lazy			Wed Jan 01 04:32:50 +0000 2014
418238364353953792	“@FisherB456: Fuck a New Years resolution, I wanna be an asshole for another year!”			Wed Jan 01 04:32:51 +0000 2014
418238364941160448	"My brother asked me what my New Years resolution was and I responded with, ""Get rich.... Or die tryin'"" #iAintEvenPlayinTho"		Pacific Time (US & Canada)	Wed Jan 01 04:32:51 +0000 2014
418238367956885504	New Years resolution #idgaf!!! #WordsToLiveBy			Wed Jan 01 04:32:52 +0000 2014
418238372012752897	My New Years resolution is to be the best mommy I can be for my babyboy😍💙👏			Wed Jan 01 04:32:53 +0000 2014
