id	text	location	time_zone	date
418145981952425984	Fuck your New Years resolution u had the same one last year fatass !! #whoyoukiddin	TR NJ		Tue Dec 31 22:25:45 +0000 2013
418145982824865792	My New Years resolution is to meet Andrew Garfield and for him to fall in love with me	Asgard // Norwich	Hawaii	Tue Dec 31 22:25:45 +0000 2013
418145983982100480	Say hello, I'll be your New Years resolution.			Tue Dec 31 22:25:46 +0000 2013
418145985315893249	I got sucked into having the most cliche New Years resolution ever. Thanks mom.		Central Time (US & Canada)	Tue Dec 31 22:25:46 +0000 2013
418145985290706944	My new years resolution is going to be to leave the past in the past.... I'm tired of stressing	219 ~ 763	Mountain Time (US & Canada)	Tue Dec 31 22:25:46 +0000 2013
418145987186524160	"I mean sure, I'm all for change, but it's the same stupid ""New years resolution"" bullshit that lasts for 2 weeks"	Baytown, Texas	Central Time (US & Canada)	Tue Dec 31 22:25:46 +0000 2013
418145988109283328	New Years Resolution is to turn into Spike Jonze		Pacific Time (US & Canada)	Tue Dec 31 22:25:47 +0000 2013
418145989791608832	My New Years resolution is to be a boss ass bitch 💁		Quito	Tue Dec 31 22:25:47 +0000 2013
418145990550781952	My new years resolution is to stop all the pollution, talk to motherfucking much I got my drink I got my music	#GKMC #TDE #TeamKdot	Casablanca	Tue Dec 31 22:25:47 +0000 2013
418145993536708608	My New Years resolution is to make @shanedawson tweet me.	INTERWEBS		Tue Dec 31 22:25:48 +0000 2013
418145993897803776	"""@y0gabbagaba: 2014 New Years Resolution: to make my tweets as hilarious and sassy as @SassyKittymeow #killinem #sosassy"" thanks gurl"		Central Time (US & Canada)	Tue Dec 31 22:25:48 +0000 2013
418145994510184448	“@walshiellen: how about a new years resolution is to not hate on chris or jill.” PREACH	in bed with that dempsey kid	Atlantic Time (Canada)	Tue Dec 31 22:25:48 +0000 2013
418145994870898689	"My New Years resolution is ""nigga we made it""👐😌"			Tue Dec 31 22:25:48 +0000 2013
418145995768074240	New years resolution , don't fuck with bitch niggas	San antonio Texas		Tue Dec 31 22:25:48 +0000 2013
418145997735624704	“@d1_mccray25: @2_FreshN2_Flyy finally a New Years resolution that makes since” not a resolution that's the blueprint to my life	GBMS	Quito	Tue Dec 31 22:25:49 +0000 2013
418145998355976192	I know my number one new years resolution		Central Time (US & Canada)	Tue Dec 31 22:25:49 +0000 2013
418146001094848512	"new years resolution:
.
video games"	art blog →	Stockholm	Tue Dec 31 22:25:50 +0000 2013
418146001262616576	So I was able to keep my New Years resolution (well atleast one of them). What should 2014's be?	Sutter	Pacific Time (US & Canada)	Tue Dec 31 22:25:50 +0000 2013
418146004999757824	"My new years resolution is always to stop being mean, but i honestly can't help it. Like srsly i came out the womb like, ""I hate you all."""	Metaltown	Central Time (US & Canada)	Tue Dec 31 22:25:51 +0000 2013
418146006161952768	@tonycat83 is that ur New Years resolution mate ? Sounds brilliant if u ask me	Hemel Hempstead	London	Tue Dec 31 22:25:51 +0000 2013
418146006908547073	My New Years resolution is... No girl, your a bitch, your still going to be a bitch tomorrow and the day after that and so on, bitch	Somewhere with Hoodie Allen		Tue Dec 31 22:25:51 +0000 2013
