id	text	location	time_zone	date
418090763818631168	new years resolution: twerk everyday.	#soccer #22	Central Time (US & Canada)	Tue Dec 31 18:46:20 +0000 2013
418090765059756032	"My New Years resolution is to stop procrastinating!

Tomorrow I'm returning these old but new pair of British Knights to Montgomery Wards"	Houston, Tx	Central Time (US & Canada)	Tue Dec 31 18:46:20 +0000 2013
418090768897937408	My only New Years resolution is to make more money in 2014 than I did in 2013. #KeepItG #AlwaysReal	Where money cant buy	Eastern Time (US & Canada)	Tue Dec 31 18:46:21 +0000 2013
418090769803907072	Insert your stupid New Years resolution tweet that you aren't going to fulfill		Atlantic Time (Canada)	Tue Dec 31 18:46:21 +0000 2013
418090771506405376	“@cressa_j: I haven't even thought of a New Years resolution 😐 all I know is I want jack in the box” 🙌	atx		Tue Dec 31 18:46:22 +0000 2013
418090774514110464	New Years Resolution: stop being so nice to everyone. it will get you nowhere in a cold town like DC	Washington D.C. U.S.A.	Eastern Time (US & Canada)	Tue Dec 31 18:46:23 +0000 2013
418090774996471809	New Years resolution: stop being a wanker and widen my vocabulary using the words with toilet paper	Leeds/Newcastle	Hawaii	Tue Dec 31 18:46:23 +0000 2013
418090775360983040	New Years resolution: write an album.	everywhere	Pacific Time (US & Canada)	Tue Dec 31 18:46:23 +0000 2013
418090775701102592	Number one New Years resolution is to lose weight. #ThatsSad	City of Angels	Pacific Time (US & Canada)	Tue Dec 31 18:46:23 +0000 2013
418090778565804032	My new years resolution is to be assertive and merciless	Liverpool, UK		Tue Dec 31 18:46:24 +0000 2013
418090779903422465	@TheRock What's your new years resolution.? #RockTalk		Quito	Tue Dec 31 18:46:24 +0000 2013
418090782659072000	I ain't about that #newyearnewme but my New Years resolution is to be a happier positive person. 💋	Bethel, Alaska		Tue Dec 31 18:46:24 +0000 2013
418090788661121024	My only new years resolution is to keep doing me.	Toronto, Ontario	Atlantic Time (Canada)	Tue Dec 31 18:46:26 +0000 2013
