id	text	location	time_zone	date
418253264912543744	"My New Years resolution is ""Nigga we made it."""			Wed Jan 01 05:32:03 +0000 2014
418253266015633408	"New Years Resolution #4:
Make it known to everyone I am Caucasian. Nothing else."		Central Time (US & Canada)	Wed Jan 01 05:32:04 +0000 2014
418253267609460736	New Years resolution: do the same thing I did last year bc I love life	☼ niall/5 ☼	Sydney	Wed Jan 01 05:32:04 +0000 2014
418253271896051712	New Years resolution: journal more, ay?		Hawaii	Wed Jan 01 05:32:05 +0000 2014
418253272860725248	New Years resolution: no ragrets	indiana	Atlantic Time (Canada)	Wed Jan 01 05:32:05 +0000 2014
418253273079238656	My New Years resolution is about 640x360 but it's changing soon cuz my glasses just broke			Wed Jan 01 05:32:05 +0000 2014
418253274220068864	Fuck you all my new years resolution is to ruin peoples lives, i hope you all wake up and hate your life tomorrow you pussies			Wed Jan 01 05:32:06 +0000 2014
418253274614362112	New Years resolution: not completely shatter my leg			Wed Jan 01 05:32:06 +0000 2014
418253275582844928	My New Years resolution is to actually use this Twitter account. And work out more, save money, and other less important things.			Wed Jan 01 05:32:06 +0000 2014
418253275906179072	New years resolution: fuck bitches get money		Atlantic Time (Canada)	Wed Jan 01 05:32:06 +0000 2014
418253277700952064	@livevil_76 new years resolution. Need to watch less porn hahha	661/254	Pacific Time (US & Canada)	Wed Jan 01 05:32:06 +0000 2014
418253278397620224	New Years resolution: be lil Wayne	essex/cambridge	Casablanca	Wed Jan 01 05:32:07 +0000 2014
418253278720565251	My New Years resolution is to raise these grades, continue to play ball &amp; remain humble. #chasing 🏀📚🎓🎉	#GodsGift #RemainHumble	Eastern Time (US & Canada)	Wed Jan 01 05:32:07 +0000 2014
418253279525490689	I haven't made a New Years resolution because I already know I'm not gonna change.	California		Wed Jan 01 05:32:07 +0000 2014
418253280356347904	Just to let you know I'm going to bring it in 2014,2015,2016,2017,2018,2019,2020 etc. no need for a New Years resolution to put in work! 🏀	Litchfield, NH	Eastern Time (US & Canada)	Wed Jan 01 05:32:07 +0000 2014
418253280876429313	My New Years resolution is to be more outgoing	Penn Trafford '14		Wed Jan 01 05:32:07 +0000 2014
418253284051128320	New Years Resolution: save more people by killing more people			Wed Jan 01 05:32:08 +0000 2014
418253286144499712	New Years resolution: actually drive on my own and confidently/get insurance		Quito	Wed Jan 01 05:32:08 +0000 2014
418253286186430464	Only have one new years resolution: ALWAYS TWERK.	smyrna , DE	Central Time (US & Canada)	Wed Jan 01 05:32:08 +0000 2014
418253289914777600	I guess if I could have a New Years Resolution it would be to never spend a New Years alone like I am now, again. #CheersToMe		Central Time (US & Canada)	Wed Jan 01 05:32:09 +0000 2014
418253290754023424	My New Years Resolution is to rid myself of all the basic bitches currently in my life	Happy Valley	Quito	Wed Jan 01 05:32:09 +0000 2014
418253292922494976	"My dads new years resolution is to dance more

He sucks 
XD"	↑←↓→ In my own ₩orld		Wed Jan 01 05:32:10 +0000 2014
418253294021001216	Maybe I'll Acutely stick to my New Years resolution this year.😂			Wed Jan 01 05:32:10 +0000 2014
418253296092995584	my new years resolution is to get anne to paint my nails	/and/ ♡ /your/	Eastern Time (US & Canada)	Wed Jan 01 05:32:11 +0000 2014
418253296051441664	no New Years resolution whoops		Atlantic Time (Canada)	Wed Jan 01 05:32:11 +0000 2014
418253296236003328	"“@_Chance_Tolley: New Years resolution.
Stop giving a fuck about everyone , because in reality they also don't give a fuck.”"	Still at your moms house.	Central Time (US & Canada)	Wed Jan 01 05:32:11 +0000 2014
418253296722116609	"""@MelanieShani: My New Years resolution is to stop being such a shitty texter"""	Granite City, IL	Arizona	Wed Jan 01 05:32:11 +0000 2014
418253297972027392	New Years resolution: get pussy			Wed Jan 01 05:32:11 +0000 2014
418253298005594114	"New Years Resolution:  

Don't be single anymore."			Wed Jan 01 05:32:11 +0000 2014
418253298513113089	Ion even have a new years resolution , because i already know im not gon stick to it .		Central Time (US & Canada)	Wed Jan 01 05:32:11 +0000 2014
418253300254121984	@AvrilLavigne  Hey my New Years resolution is to block out all my haters and earn money for your new CD!!!	Anywhere I want to be		Wed Jan 01 05:32:12 +0000 2014
418253300970975232	My New Years resolution is world peace	averill park, ny	Eastern Time (US & Canada)	Wed Jan 01 05:32:12 +0000 2014
418253304008044545	New Years resolution: get Hannah a psychiatrist	north carolina	Hawaii	Wed Jan 01 05:32:13 +0000 2014
418253304313831424	My new years resolution is to workout all the time and get swole	Palm City, FL	Eastern Time (US & Canada)	Wed Jan 01 05:32:13 +0000 2014
418253306658439168	What should my New Years resolution be? Hmm..	El Indio		Wed Jan 01 05:32:13 +0000 2014
418253307497312257	My New Years resolution is to have 1500 followers on twitter		Eastern Time (US & Canada)	Wed Jan 01 05:32:13 +0000 2014
418253307291787264	New Years Resolution: have money and be cute, it's gonna be hard but worth it lmfao.	Milan	Eastern Time (US & Canada)	Wed Jan 01 05:32:13 +0000 2014
418253308868825088	"""@itsHannah_25: Defense wins championships..."" &lt;---- uoeno u just gave me my New years resolution (and I never make those)"	Los Angeles	Pacific Time (US & Canada)	Wed Jan 01 05:32:14 +0000 2014
418253308847878144	New Years resolution is set! 2014 is going to rock!	DCLXVI	Eastern Time (US & Canada)	Wed Jan 01 05:32:14 +0000 2014
418253308789547008	“@vinny_bevss: New Years Resolution: More $$$$$$”wordup	Uptown	Atlantic Time (Canada)	Wed Jan 01 05:32:14 +0000 2014
418253309812539392	New Years resolution: to work on my anger. 😜	Midwest	Central Time (US & Canada)	Wed Jan 01 05:32:14 +0000 2014
418253310014271488	My New Years resolution is to finish my degree at Monsters University instead of UHart.		Atlantic Time (Canada)	Wed Jan 01 05:32:14 +0000 2014
418253310278533120	New Years resolution, treat women nicely	Berkshire		Wed Jan 01 05:32:14 +0000 2014
418253311738150912	"New Years Resolution: lose weight. 12:30am opens soda, ""its still December 31st somewhere"" #yeah"	United States	Quito	Wed Jan 01 05:32:14 +0000 2014
418253314804187136	I only have one New Years Resolution 😏	New York	Atlantic Time (Canada)	Wed Jan 01 05:32:15 +0000 2014
418253315386793984	my new years resolution is to become part of the kardahsian family #icandream		Central Time (US & Canada)	Wed Jan 01 05:32:15 +0000 2014
418253315818811392	New years resolution is to become a thunder girl or a backup dancer for Jason Derulo.	Oklahoma City, OK	Mountain Time (US & Canada)	Wed Jan 01 05:32:15 +0000 2014
418253315731124224	That akward moment when you already broke your new years resolution...	Sugar Hill GA		Wed Jan 01 05:32:15 +0000 2014
418253316179513344	NEW YEARS RESOLUTION: PIERCINGS	Lost at sea	Atlantic Time (Canada)	Wed Jan 01 05:32:16 +0000 2014
418253317530472448	“@soyjasonn: New Years resolution: make you question your sexuality” 😳😏😋 yasssss Jason		Quito	Wed Jan 01 05:32:16 +0000 2014
