id	text	location	time_zone	date
418130818930712577	New Years resolution: eat less	ana mia olive cat		Tue Dec 31 21:25:30 +0000 2013
418130822840188928	My New Years resolution: eat more chipotle.	Billerica, MA	Eastern Time (US & Canada)	Tue Dec 31 21:25:31 +0000 2013
418130823913934848	Tottenham's New Years resolution must be to come up with a new joke. #COYG	Emirates Stadium	London	Tue Dec 31 21:25:31 +0000 2013
418130824362344448	To be honest I don't have a New Years resolution, I think I'm fine the way I am and I don't give two fucks what people think of me👌👌		Atlantic Time (Canada)	Tue Dec 31 21:25:31 +0000 2013
418130824978890752	My New Years resolution is to de-friend mony lol 🙅		Eastern Time (US & Canada)	Tue Dec 31 21:25:31 +0000 2013
418130826845777920	My New Years resolution is to draw at least 5 people closer to Jesus.			Tue Dec 31 21:25:32 +0000 2013
418130828405653504	Everyone should have at least one New Years resolution! Help better yourself and the world! #2014	just another fish in da sea	Alaska	Tue Dec 31 21:25:32 +0000 2013
418130830347624449	My new years resolution is to sort my sleeping pattern out	Where The Lines Overlap	Pacific Time (US & Canada)	Tue Dec 31 21:25:33 +0000 2013
418130830561918976	“@kcatwalk1: My New Years resolution is being a princess... Oh wait, already am 👑”		Pacific Time (US & Canada)	Tue Dec 31 21:25:33 +0000 2013
418130830654189568	My New Years resolution is to find my dignity after tonight #ayearlongadventure #lookout			Tue Dec 31 21:25:33 +0000 2013
418130832109613056	new years resolution is to continue doing me. plain and simple.	"Yin Yang	☯"	Central Time (US & Canada)	Tue Dec 31 21:25:33 +0000 2013
418130833690882048	My new years resolution will definitely to take more pictures 😳	on the soccer field	Eastern Time (US & Canada)	Tue Dec 31 21:25:33 +0000 2013
418130833854451714	The only New Years resolution i'm making is to go roller skating more often!	DeeEmmVee	Eastern Time (US & Canada)	Tue Dec 31 21:25:33 +0000 2013
418130834919784448	New Years resolution to kills myself and work this time			Tue Dec 31 21:25:34 +0000 2013
418130836416774144	"Fuck a ""new years resolution"", if you wanted to make something different why wait till the beginning of a new year? Should've done it sooner"			Tue Dec 31 21:25:34 +0000 2013
418130836991795200	My resolution for new years is nigga we made it.	Titusville	Atlantic Time (Canada)	Tue Dec 31 21:25:34 +0000 2013
418130838589816832	My New Years resolution is to not put other people's happiness before mine 🙌	Millbury, MA	Quito	Tue Dec 31 21:25:35 +0000 2013
418130840674000896	My New Years resolution is to delete twitter ..	East Side♦	Pacific Time (US & Canada)	Tue Dec 31 21:25:35 +0000 2013
418130842876407808	My New Years resolution is 100........let's check this time next year and we see what the answer is.	Johannesburg, South Africa	Pretoria	Tue Dec 31 21:25:36 +0000 2013
418130845179084801	New Years resolution: to meet the janoskians (I am print screening this)	5/5 • ast/4 •	London	Tue Dec 31 21:25:36 +0000 2013
418130852657496065	My New Years Resolution Is To Keep Chasing This Paper . 💰🏃✊	❤️	Quito	Tue Dec 31 21:25:38 +0000 2013
418130854070583296	"Mom: what's your New Years resolution?
Me: to make you guys figure out better music."	Where the moon shines	Pacific Time (US & Canada)	Tue Dec 31 21:25:38 +0000 2013
418130854032842752	@yugiohtas goddammit now you ruined the New Years Resolution fandom			Tue Dec 31 21:25:38 +0000 2013
418130854280327168	Last years resolution was 720p now I'm stepping up with 1080o. New year new me	gnardena, cALFornia	Arizona	Tue Dec 31 21:25:38 +0000 2013
418130854217388032	"“@nataliieerose: I think I'll save my New Years resolution until 2015 

I want to be a bitch for another year” OMG SAAAAME"		Atlantic Time (Canada)	Tue Dec 31 21:25:38 +0000 2013
418130855068831745	"New Years resolution
- get hot
-get rich ."			Tue Dec 31 21:25:39 +0000 2013
418130855869964289	New years resolution! MARRY LUKE BRYAN &lt;3 ♪☼♫ #lukebryan #ilovehimforever	Brownsville tx	Eastern Time (US & Canada)	Tue Dec 31 21:25:39 +0000 2013
418130858285879296	new years resolution: try not to be as much as a fuck up		Arizona	Tue Dec 31 21:25:39 +0000 2013
418130859905253377	new years resolution: draw more and get money	New York City	Atlantic Time (Canada)	Tue Dec 31 21:25:40 +0000 2013
418130861436174337	My New Years resolution: get out more 😅		Central Time (US & Canada)	Tue Dec 31 21:25:40 +0000 2013
418130861607747584	I hope I can keep my new years resolution to not procrastinate as much			Tue Dec 31 21:25:40 +0000 2013
418130863235166208	New Years Resolution: More of everything, more art, more cupcakes, more naps.	Kirkland, Washington	Pacific Time (US & Canada)	Tue Dec 31 21:25:40 +0000 2013
418130865835626496	For my New Years resolution I'm going to try and stop being so gay..	California/Illnois	Alaska	Tue Dec 31 21:25:41 +0000 2013
418130865689214976	“@YABOYLILB: new years resolution: fuck ur bitch” @rachel_barkman #yes		Alaska	Tue Dec 31 21:25:41 +0000 2013
418130868339634176	Can Hollywood make a new years resolution to stop making Paranormal Activity movies please! #2014	Edmonton, AB	Mountain Time (US & Canada)	Tue Dec 31 21:25:42 +0000 2013
418130867861868545	"My New Years resolution is not to bore people with my news years resolutions.
#doh"	London		Tue Dec 31 21:25:42 +0000 2013
418130872252919808	My New Years Resolution is really simple: Work hard for my family everyday.. Be the best husband and father I can!	G'Vegas, SC		Tue Dec 31 21:25:43 +0000 2013
418130873767034881	I don't even have a new years resolution.			Tue Dec 31 21:25:43 +0000 2013
418130874123567104	New Years Resolution: Sell my car and buy something even more inconvenient.	New Jersey	Eastern Time (US & Canada)	Tue Dec 31 21:25:43 +0000 2013
418130874375233536	My New Years resolution is to live until 2015	Lombard,IL	Central Time (US & Canada)	Tue Dec 31 21:25:43 +0000 2013
