id	text	location	time_zone	date
418124511670587393	my only New Years resolution is to have a boyfriend before I die. time's a-ticking.	Everywhere/Nowhere.	Central Time (US & Canada)	Tue Dec 31 21:00:26 +0000 2013
418124512941846529	I guess my dad has no New Years resolution since he's still a complete asshole	Belle Chasse, LA	Central Time (US & Canada)	Tue Dec 31 21:00:26 +0000 2013
418124515659776000	"I guess my New Years resolution would be to start defriending anyone who uses ten term ""sushi coma"""	whore island		Tue Dec 31 21:00:27 +0000 2013
418124517895323648	I forget what my New Years Resolution was last year.. so I highly doubt I accomplished it			Tue Dec 31 21:00:28 +0000 2013
418124518918336512	Must be nice to be a selfish cunt. My new years resolution is to become a selfish cunt. Looks fun.	Los Angeles, CA	Pacific Time (US & Canada)	Tue Dec 31 21:00:28 +0000 2013
418124523033354240	“@hgcutting: New Years Resolution: figure out how fisher has a girlfriend”seriously		Eastern Time (US & Canada)	Tue Dec 31 21:00:29 +0000 2013
418124524052176896	Wouldn't call it a new years resolution but def traveling 10x more next year..	Arizona, Tucson		Tue Dec 31 21:00:29 +0000 2013
418124523754774529	“@cristeashley: My only New Years resolution is to have fun all year long” this is perfect		Eastern Time (US & Canada)	Tue Dec 31 21:00:29 +0000 2013
418124530344030210	After New Years girl you better find the light. Here's a resolution for you stop making yourself look dumb thirsty for my shit 💋	Boston,MA	Atlantic Time (Canada)	Tue Dec 31 21:00:31 +0000 2013
418124531438739456	my new years resolution is to achieve financial prosperity &amp; to become healthier &amp; more fit.	in your darkest nightmare .	Central Time (US & Canada)	Tue Dec 31 21:00:31 +0000 2013
418124532247822336	New years Resolution?? Nahhh		Atlantic Time (Canada)	Tue Dec 31 21:00:31 +0000 2013
418124536928677890	But really my new years resolution is to run at least 4 5k's #whowantstojoin	Missouri	Central Time (US & Canada)	Tue Dec 31 21:00:32 +0000 2013
418124536815828992	New Years resolution: slay all my enemies on sight		Eastern Time (US & Canada)	Tue Dec 31 21:00:32 +0000 2013
418124537965068288	Fuck your Fucking New Years Resolution 😂😂😂😂		Atlantic Time (Canada)	Tue Dec 31 21:00:32 +0000 2013
418124543123673089	"Folks n they ""2013 New Years Resolution"" ish...😒 gtfo!"	Memphis,TN	Central Time (US & Canada)	Tue Dec 31 21:00:34 +0000 2013
418124542960472064	I didn't make a New Years resolution 😶	In CandyLand w/ bad bitches	Quito	Tue Dec 31 21:00:34 +0000 2013
418124545254383616	My 2013 new years resolution was to write down ever good memory I had so that I could look back at all of them tonight.		Arizona	Tue Dec 31 21:00:34 +0000 2013
418124547217297410	My brother said his New Years resolution is to drink more alcohol! #helltothenooo			Tue Dec 31 21:00:35 +0000 2013
418124549654585344	My new years resolution is to learn the words of auld lang syne for next year.. @MartinMcAuley @patrick_kane_	Belfast, UK	London	Tue Dec 31 21:00:35 +0000 2013
418124550769876992	New Years Resolution: not get in a car accident on a roundabout	Stouffville, ON	Eastern Time (US & Canada)	Tue Dec 31 21:00:35 +0000 2013
418124552821297153	@olivia_holt Please follow it is my #1 New Years Resolution			Tue Dec 31 21:00:36 +0000 2013
418124554767056897	"And it happened, someone used the ol ""see you next year joke"" New Years resolution, never see that person again."			Tue Dec 31 21:00:36 +0000 2013
418124554985566208	"New Years resolution 
 BE ME !."	studewood tx	Mountain Time (US & Canada)	Tue Dec 31 21:00:36 +0000 2013
418124557245874176	new years resolution: go to a paramore concert/meet them	♡ 10/7/13 ♡	Eastern Time (US & Canada)	Tue Dec 31 21:00:37 +0000 2013
418124557179158529	I don't really care about New Years resolution, all I want is good health. These last two months of the year have been shitty.	Manchester	London	Tue Dec 31 21:00:37 +0000 2013
418124556985827328	"My new years resolution: 

1. To be more helpful
2. To get more followers 
3.  To YOLO life...IDK??!.
4.  To help my familia more"	san antonio		Tue Dec 31 21:00:37 +0000 2013
418124561587003392	My New Years resolution is to take more pictures with @hoMEGirl_02 #neverenough			Tue Dec 31 21:00:38 +0000 2013
418124561721204736	My New Years resolution is to never let it rest until my good is better and my better is best 😊 clichéd but idc		Eastern Time (US & Canada)	Tue Dec 31 21:00:38 +0000 2013
418124562203541506	Two types of people on social media today. 1) New years resolution etc. 2)Bashing those who are about that NY resolution.	Waddan | Van City	Pacific Time (US & Canada)	Tue Dec 31 21:00:38 +0000 2013
418124563159863296	My New Years resolution is to start living my life the way I want and not how others want me too.			Tue Dec 31 21:00:38 +0000 2013
418124564086796288	@Katie_Oz4 2014 New Years Resolution? Learn to aim so yo can stand a pee.	Mundelein, IL	Central Time (US & Canada)	Tue Dec 31 21:00:39 +0000 2013
418124569442934785	I suck at my New Years resolution	Toronto, Canada	Baghdad	Tue Dec 31 21:00:40 +0000 2013
418124571020390400	@EmblemThree #bandlifetour2014 following/noticing me is my 2014 New Years Resolution pleassse aacsfsafsf	All Around The World	Hawaii	Tue Dec 31 21:00:40 +0000 2013
418124574610714625	"New Years resolution:

Start fresh, get closer to people💕🌺👌"		London	Tue Dec 31 21:00:41 +0000 2013
418124576384499712	Really thought my sister would be nicer to me this year as her new years resolution, guess i was wrong	Dubai	Baghdad	Tue Dec 31 21:00:42 +0000 2013
418124578117124096	if u over 18 and still using ur parents money ur new years resolution should be to finally grow up 💁	Orlando, FL	Eastern Time (US & Canada)	Tue Dec 31 21:00:42 +0000 2013
418124592847142912	New Years resolution is to get obese so I can attract people who like me for my personality		Mountain Time (US & Canada)	Tue Dec 31 21:00:45 +0000 2013
418124593535004672	New years resolution: GO OUT MORE	Dubai		Tue Dec 31 21:00:46 +0000 2013
418124599016955904	I would make a New Years resolution but I'm already perfect	my life is a fart	Atlantic Time (Canada)	Tue Dec 31 21:00:47 +0000 2013
418124602703769600	I think my New Years resolution is going to be to eat at chipotle at least twice a week. That's a good resolution right?		Atlantic Time (Canada)	Tue Dec 31 21:00:48 +0000 2013
418124606902263808	My New Years resolution is just continue to be a better Christian in Gods eyes. Everything else will fall Into place ✊			Tue Dec 31 21:00:49 +0000 2013
418124610572660736	My new years resolution: don't eat all the cupcakes I made @jggottesman before he gets here		Quito	Tue Dec 31 21:00:50 +0000 2013
418124615093714945	Im gonna save my new years resolution for 2015, I think i wanna be an asshole for another year	Quakertown, NJ	Atlantic Time (Canada)	Tue Dec 31 21:00:51 +0000 2013
418124615819345920	My New Years resolution will be to gain 10lbs so I can actually find jeans to fit. Soooo more food please?? 🍟🍔🍝🍪🍫🍩🍰🍦	Blue Springs, Mo.	Mountain Time (US & Canada)	Tue Dec 31 21:00:51 +0000 2013
418124615974932480	I don't have a new years resolution. I never have.	Buffalove	Quito	Tue Dec 31 21:00:51 +0000 2013
418124616620466176	@TeamSanJuan I been should have done that when I was hospitalize for a asthma attack that can be our New Years resolution lol	Newark, CA	Pacific Time (US & Canada)	Tue Dec 31 21:00:51 +0000 2013
418124616914042880	IMAGINE DRAGONS' NEW YEARS RESOLUTION IS TO MAKE A NEW RECORD I'M SO FUCKING EXCITED YES		Eastern Time (US & Canada)	Tue Dec 31 21:00:51 +0000 2013
418124617208049664	If you don't set a new years resolution for your self then you cannot fail yourself.		Central Time (US & Canada)	Tue Dec 31 21:00:51 +0000 2013
418124624439029760	New Years resolution: to never leave the boys' side and ... nEVER LEAVE TWITTER	1D ❤ JANOSKIANS ❤ 5SOS	Copenhagen	Tue Dec 31 21:00:53 +0000 2013
418124624799731713	NEW YEARS RESOLUTION - Adding Everyone to Snapchat !! ADD ME ON - Trentowers	Australia - England	Sydney	Tue Dec 31 21:00:53 +0000 2013
418124629236932608	No need for a new years resolution I never do them anyways. All I want is to make this year much better than the last &amp; to lose more weight.		Eastern Time (US & Canada)	Tue Dec 31 21:00:54 +0000 2013
418124630483017728	My New Years resolution is to die	Craigsville	Central Time (US & Canada)	Tue Dec 31 21:00:54 +0000 2013
418124631199842305	My New Years resolution is to just tag a bad ass red head	WCMC Available now!	Quito	Tue Dec 31 21:00:55 +0000 2013
418124632273588224	Can I make being prettier my New Years resolution? I mean there's not really anything I can do about it but I can hope right?			Tue Dec 31 21:00:55 +0000 2013
418124636854165504	Thinking of a new years resolution			Tue Dec 31 21:00:56 +0000 2013
418124641333288960	I just wanna swim with orcas. That's why new years resolution		Pacific Time (US & Canada)	Tue Dec 31 21:00:57 +0000 2013
418124645045260289	“@NayomiVidrine: New Years resolution: be happy”	ville platte, la.		Tue Dec 31 21:00:58 +0000 2013
418124645590503424	my new years resolution is to be meaner and hotter	California girl	Alaska	Tue Dec 31 21:00:58 +0000 2013
418124650766299136	“@ImSledgren: I have no New Years resolution ... I know what I am suppose to be doing .” Never had 1, never will	Sinaloa / Los Angeles		Tue Dec 31 21:00:59 +0000 2013
418124652817285120	My new years resolution is to be fearless and take up every opportunity that comes my way. 😊😋			Tue Dec 31 21:01:00 +0000 2013
418124654125916160	I have 1 New Years resolution, and that is to become friends with the following: Ashton Irwin, Calum Hood, Luke Hemmings, &amp; Michael Clifford	california girl		Tue Dec 31 21:01:00 +0000 2013
418124660954243073	lol everyone always has the same new years resolution	beau/5	Mountain Time (US & Canada)	Tue Dec 31 21:01:02 +0000 2013
418124661973458944	My New Years resolution is to adopt a football team that doesn't jam their fucking dicks into my asshole at every opportunity. #bears	Los Angeles	Quito	Tue Dec 31 21:01:02 +0000 2013
418124661957091328	My New Years resolution isn't to be skinny or to stay clean or kill myself... All I really want is to be happy			Tue Dec 31 21:01:02 +0000 2013
418124664603676672	New Years resolution - think of a New Years resolution for 2015		London	Tue Dec 31 21:01:03 +0000 2013
418124666167783424	No New Years resolution, just going to see how it goes😏			Tue Dec 31 21:01:03 +0000 2013
418124667698688000	mt new years resolution is to become cat	wonderland	Central Time (US & Canada)	Tue Dec 31 21:01:03 +0000 2013
418124672295632896	New Years Resolution: WHO THE HELL KNOWS 😼		Mountain Time (US & Canada)	Tue Dec 31 21:01:04 +0000 2013
418124672996089856	“@theresawestie: My New Years resolution is to eat less” #team morbidly obese	neverland✨		Tue Dec 31 21:01:05 +0000 2013
418124677995696128	Ain't making no New Years Resolution		Central Time (US & Canada)	Tue Dec 31 21:01:06 +0000 2013
418124677970948096	My New Years resolution is......	Colorado	Pacific Time (US & Canada)	Tue Dec 31 21:01:06 +0000 2013
418124678910050305	"“@Disbeliefs: Why tell everyone your new years resolution?

if you really change people will see it”"	PNW	Pacific Time (US & Canada)	Tue Dec 31 21:01:06 +0000 2013
418124679598313473	My new years resolution is to stop hating on people....... Psych thats ever going to happen!😅 #fuckpeople			Tue Dec 31 21:01:06 +0000 2013
418124680654909440	New Years Resolution: Buy some fancy clothes so at the end of 2014 I can go to all these cocktail parties.	Utah	Arizona	Tue Dec 31 21:01:06 +0000 2013
418124683759083520	It's about time of year where I make a new years resolution, break it then wait tell next year! #truth			Tue Dec 31 21:01:07 +0000 2013
418124684740530176	My New Years resolution is to be the baddest bitch y'all have ever seen 😘💋💖🌻	your underpants	Quito	Tue Dec 31 21:01:07 +0000 2013
418124685419610112	"My New Years resolution is to remain a bad bitch .  

@niicholasssss"	Rosemead, Ca	Pacific Time (US & Canada)	Tue Dec 31 21:01:08 +0000 2013
418124688481476608	New years resolution! I'm going to start writing again. Re-open my column with the Examiner and perhaps start a new column as well.			Tue Dec 31 21:01:08 +0000 2013
418124689114796033	My New Years resolution is (  ͡° ͜ʖ ͡°)	aoba's pants		Tue Dec 31 21:01:08 +0000 2013
418124691610402817	New Years resolution: drink every day of the week that ends in y. If anyone wants to join that'd be great👌			Tue Dec 31 21:01:09 +0000 2013
418124692361199616	"@its_bai New Years resolution #3 
Learn how to make better frozen pizza😂👏"			Tue Dec 31 21:01:09 +0000 2013
418124693309497345	I'm not gonna say I've got a new years resolution. As long as me and my family are as happy as last year that's enough for me, #TheNewYear	house		Tue Dec 31 21:01:09 +0000 2013
418124697721507840	Can my New Years resolution be to get hot?			Tue Dec 31 21:01:10 +0000 2013
418124698233229312	Is wanting to Instagram more a good New Years resolution?	Get Out	Arizona	Tue Dec 31 21:01:11 +0000 2013
418124701836537857	“@GinaRagona: New Years Resolution: To have my own tape for each soccer game so I can stop stealing my teammates. #SorryGuys #RCWS” hahahaha		Eastern Time (US & Canada)	Tue Dec 31 21:01:11 +0000 2013
418124704491114496	I got all but one New Years Resolution this year 👍			Tue Dec 31 21:01:12 +0000 2013
418124706508976128	CHIEF KEEFS New Years resolution should be to FINISH SCHOOL.	HOMELAND	Pacific Time (US & Canada)	Tue Dec 31 21:01:13 +0000 2013
418124710388707328	My New Years resolution is to stop all of pollution. #KendrickLamar	Belgium	Amsterdam	Tue Dec 31 21:01:13 +0000 2013
418124713467334656	What's your New Years resolution? Let's make 2014 the best year yet! Happy New Year! #NYE			Tue Dec 31 21:01:14 +0000 2013
418124715090120705	Hopefully @xxDomesssxx &amp; I go thru on our #1 New Years resolution on some fam shit			Tue Dec 31 21:01:15 +0000 2013
418124716147093504	My New Years resolution last year was to grow my hair out long enough to donate it..and it's still not long enough		Central Time (US & Canada)	Tue Dec 31 21:01:15 +0000 2013
418124715782582272	my New Years resolution is to hit the gym everyday and stop getting fucked over by everyone I talk to ✌#yolo #tooltweet #fags	Buffalo	Eastern Time (US & Canada)	Tue Dec 31 21:01:15 +0000 2013
418124719510937601	My new years resolution is to keep it PG tonight. #mustbegettingolderdamnn		Pacific Time (US & Canada)	Tue Dec 31 21:01:16 +0000 2013
418124719544483840	My New Years resolution is to expect less of others and more of myself	Toronto	Atlantic Time (Canada)	Tue Dec 31 21:01:16 +0000 2013
418124722434359296	I never make a New Years resolution		Quito	Tue Dec 31 21:01:16 +0000 2013
418124722262777856	My new years eve resolution is to study so I can get my learners	Out West BubbaFUCK Somewhere	Pacific Time (US & Canada)	Tue Dec 31 21:01:16 +0000 2013
418124722304716800	Imma still be savage in 2014 so why do I need a New Years resolution 😈	The 757		Tue Dec 31 21:01:16 +0000 2013
418124725274304512	New Years resolution: world domination	King Eds/Stourbridge	London	Tue Dec 31 21:01:17 +0000 2013
418124725643403264	My New Years resolution, to gain confidence in myself and see whether my singing is as good as I think it is or if I'm just tone deaf :D			Tue Dec 31 21:01:17 +0000 2013
418124726025093120	My new years resolution: be more awesome than last year!			Tue Dec 31 21:01:17 +0000 2013
418124727740534784	My New Years resolution is everything that happens in The Wolf of Wall Street.	LA	Pacific Time (US & Canada)	Tue Dec 31 21:01:18 +0000 2013
